market_id,selection_id,DogName,date_dt,rating
1.195395495,36272001,EVAS GIRL,2022-03-01,9.774312778584845
1.195395497,38677455,GOOD TIME LENNY,2022-03-01,3.4577841460411136
1.195395497,35430282,ENCOURAGING,2022-03-01,5.33221753763026
1.195395497,39979857,SHE HAS STYLE,2022-03-01,6.5029271230935235
1.195395497,39199546,MISS SADIE LEA,2022-03-01,8.24196473700751
1.195395497,36271990,CHEVY ROYALE,2022-03-01,4.029804190766272
1.195395477,43154509,SATELLITE SAM,2022-03-01,5.872956801448008
1.195395477,43154510,HES GRAND,2022-03-01,11.130301572045699
1.195395477,43154511,CUNNAMULLA,2022-03-01,12.525378911849868
1.195395477,39141942,DAME GUINEVERE,2022-03-01,7.040509304570113
1.195395477,41653236,KEY BON,2022-03-01,9.042874100300937
1.195395477,43154513,FAST LANE FEVER,2022-03-01,5.4565465025837865
1.195395477,42139464,STONEWASHED,2022-03-01,6.5284614798964125
1.195395477,42011611,LOCKED UP,2022-03-01,14.08763188685633
1.195395479,41361017,NOKOSI,2022-03-01,4.889171819323928
1.195395479,41562263,ELECTRIC DATA,2022-03-01,5.9393402841886065
1.195395479,40688829,LEAPLING,2022-03-01,4.532245494838942
1.195395479,38640652,WHAT A KNIGHT,2022-03-01,7.199460652565804
1.195395479,42035844,BIG TOWN ROMEO,2022-03-01,12.344299916433457
1.195395479,41601827,KNUCKEY,2022-03-01,10.287503225837176
1.195395479,37432592,ARTFUL DODGER,2022-03-01,18.208945747871343
1.195395479,42425072,MILKY LANE,2022-03-01,29.0489832307138
1.195395481,40785884,TWO PIE PETE,2022-03-01,2.690773516811019
1.195395481,41738052,ZOE ZOOM BUG,2022-03-01,9.780422569905387
1.195395481,43016489,BELL TOLLER,2022-03-01,5.077759325554117
1.195395481,42035891,MRS BEAR,2022-03-01,14.842406283373506
1.195395481,40950537,LOVE MY KEY,2022-03-01,12.827780889932756
1.195395481,39350468,OCEANS OF CLASS,2022-03-01,11.010963578739114
1.195395481,42120281,BOSTON BURGLAR,2022-03-01,18.33141436900895
1.195395481,39421003,SECRETARIAT TWO,2022-03-01,25.98937570793778
1.195395483,39459046,VERA,2022-03-01,3.252184704700118
1.195395483,41046736,TINA WENT WRONG,2022-03-01,6.777499963584884
1.195395483,38198115,AMAZON QUEEN,2022-03-01,8.912049673870527
1.195395483,38384021,CITY CHICK,2022-03-01,5.058616378872375
1.195395483,36376692,ANNADALE,2022-03-01,10.738230138254206
1.195395483,40209686,SWIFT CHOICE,2022-03-01,12.44464917478248
1.195395483,36758026,OLIVIAS CHANCE,2022-03-01,16.234774413247276
1.195395485,38498673,KAYDENS CHANCE,2022-03-01,10.637229419414577
1.195395485,40622416,SAILING HOME,2022-03-01,3.92985557281918
1.195395485,27289935,HIGH EXPECTATION,2022-03-01,3.893045151876977
1.195395485,39791423,IMPATIENT GIRL,2022-03-01,7.82007666733049
1.195395485,41729423,MAGIC FLAME,2022-03-01,4.850783205781711
1.195395485,35397591,SAUCY SMILE,2022-03-01,16.493024870587746
1.195395487,26635277,DYLANS MAGIC,2022-03-01,8.369190333000864
1.195395487,43154514,IRRATIONAL,2022-03-01,9.097975254183247
1.195395487,39350412,FLIP THE SCRIPT,2022-03-01,5.757725374774305
1.195395487,26933868,MEAT PIE HERO,2022-03-01,30.794538914668124
1.195395487,36474281,ZIPPING KYRGIOS,2022-03-01,7.156886095671295
1.195395487,40130309,ZIPPING ALABAMA,2022-03-01,2.8434533281854404
1.195395487,35441692,VAMOS PENNY,2022-03-01,13.691884944148727
1.195395489,40101386,NATIONS ROCK,2022-03-01,4.899928963339275
1.195395489,28309340,MANILA KING,2022-03-01,6.78529272712748
1.195395489,36701123,MEDIEVAL MAGIC,2022-03-01,4.185491763463707
1.195395489,22552104,KING KINLOCH,2022-03-01,10.989178603048178
1.195395489,41455248,ICE ICE BOURBSKI,2022-03-01,11.910649833742692
1.195395489,41160247,CHIQUITITA,2022-03-01,7.47701288255677
1.195395489,38015562,ZULU SMILE,2022-03-01,9.909138787394669
1.195395491,38544812,REAL JEWEL,2022-03-01,4.610806035781712
1.195395491,40298102,CHARMING SPIRIT,2022-03-01,3.613239606056193
1.195395491,39789147,IBROX ROCKS,2022-03-01,8.445574167677957
1.195395491,38014947,BRONZE MILE,2022-03-01,9.554101208478471
1.195395491,41947069,LAR GRAND LEO,2022-03-01,17.504226448502866
1.195395491,41435713,HARDING PARK,2022-03-01,14.262676237359933
1.195395491,39428712,SMILEYS BOY,2022-03-01,16.293167400825578
1.195395491,41844308,DEADLY DATA,2022-03-01,10.56318905721358
1.195396066,39671153,HOT WASH,2022-03-01,11.9121866192547
1.195396066,42998163,RIVER RAGING,2022-03-01,9.789269164971135
1.195396066,43154543,ARCUS,2022-03-01,6.477090427575115
1.195396066,41642433,CHIEF BENJA,2022-03-01,4.518935859629636
1.195396066,43154544,HASTEN HILDA,2022-03-01,5.423639986592163
1.195396066,42527866,LEGGERO,2022-03-01,7.109914381421185
1.195396066,41060579,STARTERS KING,2022-03-01,8.834574058953903
1.195396084,38981181,OFF CENTRE,2022-03-01,6.221140415752972
1.195396084,33009952,ASTON RAPIDE,2022-03-01,5.006098504431992
1.195396084,35574582,GOLDEN BOY,2022-03-01,10.234151976646224
1.195396084,36581142,RAG TIME GRIFF,2022-03-01,10.22209549232258
1.195396084,41060581,ASTON LILA,2022-03-01,12.18214980481162
1.195396084,43154552,ASTON SOLAR,2022-03-01,9.20253197203488
1.195396084,42513987,MOVE LIKE YOU,2022-03-01,3.949306789124474
1.195396086,36483539,HALF A DOUBLE,2022-03-01,7.855029806967555
1.195396086,43154553,ASTON LANCEALOT,2022-03-01,3.084136788630879
1.195396086,39788985,BROTHER SOLDIER,2022-03-01,7.1854393947834945
1.195396086,40410368,RAW PANIC,2022-03-01,5.191642348503044
1.195396086,38597606,MOONSHINE MISS,2022-03-01,9.43753303355398
1.195396086,42023664,COUNTRY SNOW,2022-03-01,9.032958625043443
1.195396068,38938988,MINI HIGGINS,2022-03-01,9.330124836954786
1.195396068,43154545,EMMA WADE,2022-03-01,6.290464897276738
1.195396068,41477438,SALUT SIDEWAYS,2022-03-01,12.128120440540647
1.195396068,42195362,SIR COME AGAIN,2022-03-01,9.923710270944527
1.195396068,42998165,REDLEG BULL ANT,2022-03-01,2.940016045374395
1.195396068,40092080,MY AMELDA ROSE,2022-03-01,20.364095767602354
1.195396068,41664880,OUR RASCAL,2022-03-01,6.196265469387165
1.19539607,42573293,ASTON ESCUDO,2022-03-01,4.900513827446929
1.19539607,42315367,OLDINA PATSY,2022-03-01,16.473569772939324
1.19539607,42464651,GUILTY,2022-03-01,12.819762365966175
1.19539607,2219405,CHOP,2022-03-01,10.324059153072696
1.19539607,38926193,BRUREE MAN,2022-03-01,5.985472549028308
1.19539607,41191121,ROCK ME MAMA,2022-03-01,10.360795262762979
1.19539607,43154546,MAX GOES BANG,2022-03-01,5.572165916049061
1.19539607,42815489,MOON DRAGON,2022-03-01,8.523806785457351
1.195396072,37104380,KID MALAWI,2022-03-01,6.509179491917184
1.195396072,27550303,ASTON JANSZ,2022-03-01,7.0974012782895635
1.195396072,26349472,PIRATES PATCH,2022-03-01,8.756674659762174
1.195396072,26788314,KNUCKLE BUSTER,2022-03-01,10.280349227891387
1.195396072,27192946,GO QUANTUM,2022-03-01,8.520184290063563
1.195396072,22151484,SPEEDY SPYRO,2022-03-01,13.422337295305946
1.195396072,26503550,SLINGSHOT REAPER,2022-03-01,3.3098162348618088
1.195396074,38849823,SCARAMOUCHE,2022-03-01,6.263086263294717
1.195396074,28393093,SENOR SENOR,2022-03-01,5.013365138859683
1.195396074,39596117,GYPSY PLAY,2022-03-01,5.6660951921139215
1.195396074,38440581,COOLANT,2022-03-01,5.148957922155979
1.195396074,41962286,ASTON LATHAM,2022-03-01,3.7014410767704202
1.195396076,40482133,RAINBOW CITY,2022-03-01,9.406659317216223
1.195396076,41775159,FORREST ELBOW,2022-03-01,3.3318153808073623
1.195396076,40502534,MOODY GIRL,2022-03-01,6.46812588587687
1.195396076,40622389,MOMENT TO BALLET,2022-03-01,6.807414573895496
1.195396076,40250528,ASTON MARLEY,2022-03-01,10.94787236920512
1.195396076,39785027,TWO FACE,2022-03-01,4.982293679520824
1.195396078,43154547,RADIANT BETTY,2022-03-01,9.475665881039749
1.195396078,42860522,REDGUM FLYER,2022-03-01,8.467187869381899
1.195396078,42189427,TUOHY,2022-03-01,4.837497382070814
1.195396078,43154548,JAMS BOLT,2022-03-01,5.707531679128765
1.195396078,39931674,SHORE LANKA,2022-03-01,12.164241093986234
1.195396078,40022803,WILLY CAN DO,2022-03-01,10.002836767254658
1.195396078,43154549,ARCH SEE ALL,2022-03-01,7.988297769075056
1.195396078,42145507,ASTON JAZZ,2022-03-01,11.484341642440459
1.19539608,41962247,KEPAL,2022-03-01,3.2277259883885203
1.19539608,38880324,MALTESE NEWS,2022-03-01,6.7739092244652905
1.19539608,38790078,BRAEMAR WALLACE,2022-03-01,13.305643997074183
1.19539608,36120286,SHOWTIME BOOMER,2022-03-01,8.72305153502779
1.19539608,42139503,GEL BLASTER,2022-03-01,7.58880297867391
1.19539608,41890947,WHITE SURPRISE,2022-03-01,8.380671243397181
1.19539608,38737272,BRUREE TOWN,2022-03-01,9.835841407514613
1.195396082,38659295,BELLAS NIGHT,2022-03-01,7.557791992982887
1.195396082,41540186,ILLUMINATION,2022-03-01,5.502752477091534
1.195396082,39496056,SUNTANNED,2022-03-01,4.398494720280007
1.195396082,41234405,STAINES,2022-03-01,7.0579012814992845
1.195396082,43154550,HASTEN JET,2022-03-01,5.362025680960659
1.195396082,43154551,ARCOBALENO,2022-03-01,7.667146424622724
1.195395893,42424992,WATER DRAGON,2022-03-01,5.2286584361529265
1.195395893,40130248,PYRENEES PRADA,2022-03-01,17.112665085123826
1.195395893,43154554,THROSSELL BALE,2022-03-01,3.9741205136265063
1.195395893,42998122,ASTON DELIGHT,2022-03-01,4.649136412727072
1.195395893,41408408,MALAFON,2022-03-01,6.115710575102605
1.195395893,43154556,ATOMIC FLEA,2022-03-01,8.328121838150055
1.195395911,37747675,AUSSIE BUILT,2022-03-01,4.574631679895879
1.195395911,27857340,SWIFT BRITTANY,2022-03-01,5.120163835522994
1.195395911,42393522,KAHEEM BALE,2022-03-01,4.407074399758846
1.195395911,36568230,NOTORIETY,2022-03-01,5.942083592630548
1.195395911,39870839,ZAMBORA RICHIE,2022-03-01,5.238402882259992
1.195395913,35772636,QUINNISH,2022-03-01,5.280414856012169
1.195395913,39679995,RATIFIED,2022-03-01,5.31679836448966
1.195395913,36513004,SUGAR SHANE,2022-03-01,8.00424521279326
1.195395913,38698561,AWESOME VALUE,2022-03-01,7.058290760259407
1.195395913,43154563,SNOWYS BROTHER,2022-03-01,4.063120766715429
1.195395913,35067205,ASTON SPINEL,2022-03-01,9.106595379517678
1.195395895,43154557,PULLIN YOUR LEG,2022-03-01,3.0698020922431972
1.195395895,41633017,DROP A LINE,2022-03-01,9.269478521088947
1.195395895,43154558,BLOW MY MIND,2022-03-01,5.634507502995934
1.195395895,40130580,FLEETWOOD SAM,2022-03-01,16.69331114030153
1.195395895,40374381,ASTON TRUMP,2022-03-01,7.634559079969101
1.195395895,41286577,MAJESTIC JEWEL,2022-03-01,6.779075855694034
1.195395895,40976784,MYOLA QUEEN,2022-03-01,19.80705246194496
1.195395897,42393466,AIR RACE ACE,2022-03-01,2.8613677690212005
1.195395897,42218227,ASTON MALLE,2022-03-01,4.112555226258006
1.195395897,36023165,PAT MAY JOY,2022-03-01,23.44990563511516
1.195395897,42432185,ASTON TENGE,2022-03-01,5.694943471402775
1.195395897,41110959,TORQUAY BALE,2022-03-01,10.155454365261816
1.195395897,38312519,ORDELIA BALE,2022-03-01,11.031288311436208
1.195395899,42710666,SNOWYS SISTER,2022-03-01,5.106688194640702
1.195395899,39787990,SHANLYN BEAR,2022-03-01,7.255514113451904
1.195395899,43154559,ZIPPING SCORCHER,2022-03-01,3.1491657344861874
1.195395899,39931438,GLADIATOR HULK,2022-03-01,8.839315061885866
1.195395899,37450566,MYOLA KNIGHT,2022-03-01,22.884282766962105
1.195395899,38508461,ABBYS COMET,2022-03-01,13.552680282218386
1.195395899,35410482,SPRING SCOUT,2022-03-01,8.460770108356773
1.195395901,39670633,RUN MACHINE,2022-03-01,4.398738285858055
1.195395901,40763510,ORSON RUBY,2022-03-01,8.079419671283569
1.195395901,38498602,MYOLA DAWN,2022-03-01,14.666476276996349
1.195395901,40448447,ERTUGRUL BEY,2022-03-01,9.765473082874163
1.195395901,35545811,VOLTAGE SPIKE,2022-03-01,6.809920927910971
1.195395901,39862412,KANDINSKY,2022-03-01,14.891391568545732
1.195395901,43154560,BEATRIX BALE,2022-03-01,6.383230656867039
1.195395901,38567183,HOT DIESEL,2022-03-01,9.289487691249045
1.195395903,41466021,HOKKAIDO MISS,2022-03-01,6.307568994263939
1.195395903,39478389,SPRING EMPIRE,2022-03-01,8.580443611003686
1.195395903,43154561,ILLEGAL WAY,2022-03-01,7.638418934724896
1.195395903,38829872,BLAZING NENNA,2022-03-01,6.838691435102727
1.195395903,41810422,ASTON ATTACK,2022-03-01,8.958684408599357
1.195395903,38590817,LORETTA BALE,2022-03-01,9.020651725460512
1.195395903,36526684,BLOW ME KISSES,2022-03-01,13.515359684750646
1.195395903,41876451,DEADLY EXPRESS,2022-03-01,6.609292952600114
1.195395905,28249521,PYRENEES SPIRIT,2022-03-01,8.475370992048589
1.195395905,2727856,WATCH THE CLOCK,2022-03-01,4.460169672450861
1.195395905,37456361,HAPPY RUBY,2022-03-01,6.508507415959219
1.195395905,39931685,RAHELA BALE,2022-03-01,8.503836656254908
1.195395905,39714548,WEST SONG,2022-03-01,9.946488539779985
1.195395905,40658383,LIPS BOLONEY,2022-03-01,10.089522139218792
1.195395905,38203946,SPRING HONDO,2022-03-01,5.350037033785195
1.195395907,39077257,UFORO BALE,2022-03-01,6.500261185817152
1.195395907,40041504,OVER VALUE,2022-03-01,9.086654860445432
1.195395907,38440576,INDYS HAPPY,2022-03-01,7.08269757816832
1.195395907,36610509,ALABAMA ANNA,2022-03-01,8.749928842539271
1.195395907,35819619,BLUE BANDANA,2022-03-01,11.914597367537514
1.195395907,39791983,ROBINS CHOICE,2022-03-01,6.769605555719298
1.195395907,39130186,UNATHI BALE,2022-03-01,8.240537717451307
1.195395907,26919910,HATTERS LANE,2022-03-01,7.835045074685094
1.195395909,28313970,PRIDE INTO POWER,2022-03-01,4.191793150874339
1.195395909,38266945,HEIDIS GIFT,2022-03-01,15.412864146765557
1.195395909,39792585,ABBYS STAR,2022-03-01,14.243427769115275
1.195395909,43154562,ACTION GIRL,2022-03-01,3.2321446326452477
1.195395909,28431251,PYRENEES ALPHA,2022-03-01,15.309682281208426
1.195395909,35934156,WHITE FLOWER,2022-03-01,8.421446734033404
1.195395909,35452897,OLIVER BALE,2022-03-01,7.524723793760979
1.195395926,43154459,MOLFETTA SPORT,2022-03-01,14.092721470311668
1.195395926,43154460,RUMBLIN MOMENT,2022-03-01,6.178306487343029
1.195395926,41642444,GLOBAL GAIN,2022-03-01,14.393898898395404
1.195395926,41901829,BECAUSE OF YOU,2022-03-01,5.181067938101169
1.195395926,43154461,VANDA VAUGHN,2022-03-01,12.457118120535341
1.195395926,43154462,MAD STEEL,2022-03-01,4.655035035970808
1.195395926,43154463,OSCAR MONELLI,2022-03-01,8.897285412377636
1.195395926,43154464,INCREDIBLE TOLL,2022-03-01,10.28699927823823
1.195395928,43154466,SQUARE DANCE,2022-03-01,4.805563513479659
1.195395928,43154467,BROMINE,2022-03-01,6.000961907905645
1.195395928,43154468,NONCONFORMIST,2022-03-01,8.604279075505467
1.195395928,43154469,VANDA CHESTER,2022-03-01,9.258406384885989
1.195395928,43154470,EASY KUNA,2022-03-01,15.108526199904702
1.195395928,41890928,SHAKEY GRAVES,2022-03-01,4.5410724214313545
1.195395928,43154471,LETS RIOT,2022-03-01,13.103701201025157
1.195395928,42256529,SOMETHING FUN,2022-03-01,26.09446147652901
1.19539593,36105304,FLASH AS ONE,2022-03-01,4.062856234343398
1.19539593,38388213,PIRATE MANIA,2022-03-01,6.78429692442341
1.19539593,28392427,SPINS ON SPINS,2022-03-01,6.178752667823929
